congress_num,election_year,state,st_abbrev,name
115,2016,California,CA,28. Adam Schiff (D)
115,2016,California,CA,29. Tony Cárdenas (D)
115,2016,California,CA,30. Brad Sherman (D)
115,2016,California,CA,31. Pete Aguilar (D)
115,2016,California,CA,32. Grace Napolitano (D)
115,2016,California,CA,33. Ted Lieu (D)
115,2016,California,CA,34. Xavier Becerra (D)
115,2016,California,CA,35. Norma Torres (D)
115,2016,California,CA,36. Raul Ruiz (D)
115,2016,California,CA,37. Karen Bass (D)
115,2016,California,CA,38. Linda Sánchez (D)
115,2016,California,CA,39. Ed Royce (R)
115,2016,California,CA,40. Lucille Roybal-Allard (D)
115,2016,California,CA,41. Mark Takano (D)
115,2016,California,CA,42. Ken Calvert (R)
115,2016,California,CA,43. Maxine Waters (D)
115,2016,California,CA,44. Nanette Barragán (D)
115,2016,California,CA,45. Mimi Walters (R)
115,2016,California,CA,46. Lou Correa (D)
115,2016,California,CA,47. Alan Lowenthal (D)
115,2016,California,CA,48. Dana Rohrabacher (R)
115,2016,California,CA,49. Darrell Issa (R)
115,2016,California,CA,50. Duncan D. Hunter (R)
115,2016,California,CA,51. Juan Vargas (D)
115,2016,California,CA,52. Scott Peters (D)
115,2016,California,CA,53. Susan Davis (D)
115,2016,Colorado,CO,1. Diana DeGette (D)
115,2016,Colorado,CO,2. Jared Polis (D)
115,2016,Colorado,CO,3. Scott Tipton (R)
115,2016,Colorado,CO,4. Ken Buck (R)
115,2016,Colorado,CO,5. Doug Lamborn (R)
115,2016,Colorado,CO,6. Mike Coffman (R)
115,2016,Colorado,CO,7. Ed Perlmutter (D)
115,2016,Connecticut,CT,1. John B. Larson (D)
115,2016,Connecticut,CT,2. Joe Courtney (D)
115,2016,Connecticut,CT,3. Rosa DeLauro (D)
115,2016,Connecticut,CT,4. Jim Himes (D)
115,2016,Connecticut,CT,5. Elizabeth Esty (D)
115,2016,Delaware,DE,0. Lisa Blunt Rochester (D)
115,2016,Florida,FL,1. Matt Gaetz (R)
115,2016,Florida,FL,2. Neal Dunn (R)
115,2016,Florida,FL,3. Ted Yoho (R)
115,2016,Florida,FL,4. John Rutherford (R)
115,2016,Florida,FL,5. Al Lawson (D)
115,2016,Florida,FL,6. Ron DeSantis (R) 
115,2016,Florida,FL,7. Stephanie Murphy (D)
115,2016,Florida,FL,8. Bill Posey (R)
115,2016,Florida,FL,9. Darren Soto (D)
115,2016,Florida,FL,10. Val Demings (D)
115,2016,Florida,FL,11. Daniel Webster (R)
115,2016,Florida,FL,12. Gus Bilirakis (R)
115,2016,Florida,FL,13. Charlie Crist (D)
115,2016,Florida,FL,14. Kathy Castor (D)
115,2016,Florida,FL,15. Dennis A. Ross (R)
115,2016,Florida,FL,16. Vern Buchanan (R)
115,2016,Florida,FL,17. Tom Rooney (R)
115,2016,Florida,FL,18. Brian Mast (R)
115,2016,Florida,FL,19. Francis Rooney (R)
115,2016,Florida,FL,20. Alcee Hastings (D)
115,2016,Florida,FL,21. Lois Frankel (D)
115,2016,Florida,FL,22. Ted Deutch (D)
115,2016,Florida,FL,23. Debbie Wasserman Schultz (D)
115,2016,Florida,FL,24. Frederica Wilson (D)
115,2016,Florida,FL,25. Mario Díaz-Balart (R)
115,2016,Florida,FL,26. Carlos Curbelo (R)
115,2016,Florida,FL,27. Ileana Ros-Lehtinen (R)
115,2016,Georgia,GA,1. Buddy Carter (R)
115,2016,Georgia,GA,2. Sanford Bishop (D)
115,2016,Georgia,GA,3. Drew Ferguson (R)
115,2016,Georgia,GA,4. Hank Johnson (D)
115,2016,Georgia,GA,5. John Lewis (D)
115,2016,Georgia,GA,6. Tom Price (R) 
115,2016,Georgia,GA,7. Rob Woodall (R)
115,2016,Georgia,GA,8. Austin Scott (R)
115,2016,Georgia,GA,9. Doug Collins (R)
115,2016,Georgia,GA,10. Jody Hice (R)
115,2016,Georgia,GA,11. Barry Loudermilk (R)
115,2016,Georgia,GA,12. Rick W. Allen (R)
115,2016,Georgia,GA,13. David Scott (D)
115,2016,Georgia,GA,14. Tom Graves (R)
115,2016,Hawaii,HI,1. Colleen Hanabusa (D)
115,2016,Hawaii,HI,2. Tulsi Gabbard (D)
115,2016,Idaho,ID,1. Raúl Labrador (R)
115,2016,Idaho,ID,2. Mike Simpson (R)
115,2016,Illinois,IL,1. Bobby Rush (D)
115,2016,Illinois,IL,2. Robin Kelly (D)
115,2016,Illinois,IL,3. Dan Lipinski (D)
115,2016,Illinois,IL,4. Luis Gutiérrez (D)
115,2016,Illinois,IL,5. Mike Quigley (D)
115,2016,Illinois,IL,6. Peter Roskam (R)
115,2016,Illinois,IL,7. Danny K. Davis (D)
115,2016,Illinois,IL,8. Raja Krishnamoorthi (D)
115,2016,Illinois,IL,9. Jan Schakowsky (D)
115,2016,Illinois,IL,10. Brad Schneider (D)
115,2016,Illinois,IL,11. Bill Foster (D)
115,2016,Illinois,IL,12. Mike Bost (R)
115,2016,Illinois,IL,13. Rodney Davis (R)
115,2016,Illinois,IL,14. Randy Hultgren (R)
115,2016,Illinois,IL,15. John Shimkus (R)
115,2016,Illinois,IL,16. Adam Kinzinger (R)
115,2016,Illinois,IL,17. Cheri Bustos (D)
115,2016,Illinois,IL,18. Darin LaHood (R)
115,2016,Indiana,IN,1. Pete Visclosky (D)
115,2016,Indiana,IN,2. Jackie Walorski (R)
115,2016,Indiana,IN,3. Jim Banks (R)
115,2016,Indiana,IN,4. Todd Rokita (R)
115,2016,Indiana,IN,5. Susan Brooks (R)
115,2016,Indiana,IN,6. Luke Messer (R)
115,2016,Indiana,IN,7. André Carson (D)
115,2016,Indiana,IN,8. Larry Bucshon (R)
115,2016,Indiana,IN,9. Trey Hollingsworth (R)
115,2016,Iowa,IA,1. Rod Blum (R)
115,2016,Iowa,IA,2. Dave Loebsack (D)
115,2016,Iowa,IA,3. David Young (R)
115,2016,Iowa,IA,4. Steve King (R)
115,2016,Kansas,KS,1. Roger Marshall (R)
115,2016,Kansas,KS,2. Lynn Jenkins (R)
115,2016,Kansas,KS,3. Kevin Yoder (R)
115,2016,Kansas,KS,4. Mike Pompeo (R) 
115,2016,Kentucky,KY,1. James Comer (R)
115,2016,Kentucky,KY,2. Brett Guthrie (R)
115,2016,Kentucky,KY,3. John Yarmuth (D)
115,2016,Kentucky,KY,4. Thomas Massie (R)
115,2016,Kentucky,KY,5. Hal Rogers (R)
115,2016,Kentucky,KY,6. Andy Barr (R)
115,2016,Louisiana,LA,1. Steve Scalise (R)
115,2016,Louisiana,LA,2. Cedric Richmond (D)
115,2016,Louisiana,LA,3. Clay Higgins (R)
115,2016,Louisiana,LA,4. Mike Johnson (R)
115,2016,Louisiana,LA,5. Ralph Abraham (R)
115,2016,Louisiana,LA,6. Garret Graves (R)
115,2016,Maine,ME,1. Chellie Pingree (D)
115,2016,Maine,ME,2. Bruce Poliquin (R)
115,2016,Maryland,MD,1. Andy Harris (R)
115,2016,Maryland,MD,2. Dutch Ruppersberger (D)
115,2016,Maryland,MD,3. John Sarbanes (D)
115,2016,Maryland,MD,4. Anthony G. Brown (D)
115,2016,Maryland,MD,5. Steny Hoyer (D)
115,2016,Maryland,MD,6. John Delaney (D)
115,2016,Maryland,MD,7. Elijah Cummings (D)
115,2016,Maryland,MD,8. Jamie Raskin (D)
115,2016,Massachusetts,MA,1. Richard Neal (D)
115,2016,Massachusetts,MA,2. Jim McGovern (D)
115,2016,Massachusetts,MA,3. Niki Tsongas (D)
115,2016,Massachusetts,MA,4. Joseph P. Kennedy III (D)
115,2016,Massachusetts,MA,5. Katherine Clark (D)
115,2016,Massachusetts,MA,6. Seth Moulton (D)
115,2016,Massachusetts,MA,7. Mike Capuano (D)
115,2016,Massachusetts,MA,8. Stephen F. Lynch (D)
115,2016,Massachusetts,MA,9. Bill Keating (D)
115,2016,Michigan,MI,1. Jack Bergman (R)
115,2016,Michigan,MI,2. Bill Huizenga (R)
115,2016,Michigan,MI,3. Justin Amash (R)
115,2016,Michigan,MI,4. John Moolenaar (R)
115,2016,Michigan,MI,5. Dan Kildee (D)
115,2016,Michigan,MI,6. Fred Upton (R)
115,2016,Michigan,MI,7. Tim Walberg (R)
115,2016,Michigan,MI,8. Mike Bishop (R)
115,2016,Michigan,MI,9. Sander Levin (D)
115,2016,Michigan,MI,10. Paul Mitchell (R)
115,2016,Michigan,MI,11. Dave Trott (R)
115,2016,Michigan,MI,12. Debbie Dingell (D)
115,2016,Michigan,MI,13. John Conyers (D) 
115,2016,Michigan,MI,14. Brenda Lawrence (D)
115,2016,Minnesota,MN,1. Tim Walz (DFL)[x]
115,2016,Minnesota,MN,2. Jason Lewis (R)
115,2016,Minnesota,MN,3. Erik Paulsen (R)
115,2016,Minnesota,MN,4. Betty McCollum (DFL)[x]
115,2016,Minnesota,MN,5. Keith Ellison (DFL)[x]
115,2016,Minnesota,MN,6. Tom Emmer (R)
115,2016,Minnesota,MN,7. Collin Peterson (DFL)[x]
115,2016,Minnesota,MN,8. Rick Nolan (DFL)[x]
115,2016,Mississippi,MS,1. Trent Kelly (R)
115,2016,Mississippi,MS,2. Bennie Thompson (D)
115,2016,Mississippi,MS,3. Gregg Harper (R)
115,2016,Mississippi,MS,4. Steven Palazzo (R)
115,2016,Missouri,MO,1. Lacy Clay (D)
115,2016,Missouri,MO,2. Ann Wagner (R)
115,2016,Missouri,MO,3. Blaine Luetkemeyer (R)
115,2016,Missouri,MO,4. Vicky Hartzler (R)
115,2016,Missouri,MO,5. Emanuel Cleaver (D)
115,2016,Missouri,MO,6. Sam Graves (R)
115,2016,Missouri,MO,7. Billy Long (R)
115,2016,Missouri,MO,8. Jason T. Smith (R)
115,2016,Montana,MT,0. Ryan Zinke (R) 
115,2016,Nebraska,NE,1. Jeff Fortenberry (R)
115,2016,Nebraska,NE,2. Don Bacon (R)
115,2016,Nebraska,NE,3. Adrian Smith (R)
115,2016,Nevada,NV,1. Dina Titus (D)
115,2016,Nevada,NV,2. Mark Amodei (R)
115,2016,Nevada,NV,3. Jacky Rosen (D)
115,2016,Nevada,NV,4. Ruben Kihuen (D)
115,2016,New Hampshire,NH,1. Carol Shea-Porter (D)
115,2016,New Hampshire,NH,2. Ann McLane Kuster (D)
115,2016,New Jersey,NJ,1. Donald Norcross (D)
115,2016,New Jersey,NJ,2. Frank LoBiondo (R)
115,2016,New Jersey,NJ,3. Tom MacArthur (R)
115,2016,New Jersey,NJ,4. Chris Smith (R)
115,2016,New Jersey,NJ,5. Josh Gottheimer (D)
115,2016,New Jersey,NJ,6. Frank Pallone (D)
115,2016,New Jersey,NJ,7. Leonard Lance (R)
115,2016,New Jersey,NJ,8. Albio Sires (D)
115,2016,New Jersey,NJ,9. Bill Pascrell (D)
115,2016,New Jersey,NJ,10. Donald Payne Jr. (D)
115,2016,New Jersey,NJ,11. Rodney Frelinghuysen (R)
115,2016,New Jersey,NJ,12. Bonnie Watson Coleman (D)
115,2016,New Mexico,NM,1. Michelle Lujan Grisham (D) 
115,2016,New Mexico,NM,2. Steve Pearce (R)
115,2016,New Mexico,NM,3. Ben Ray Luján (D)
115,2016,New York,NY,1. Lee Zeldin (R)
115,2016,New York,NY,2. Peter T. King (R)
115,2016,New York,NY,3. Thomas Suozzi (D)
115,2016,New York,NY,4. Kathleen Rice (D)
115,2016,New York,NY,5. Gregory Meeks (D)
115,2016,New York,NY,6. Grace Meng (D)
115,2016,New York,NY,7. Nydia Velázquez (D)
115,2016,New York,NY,8. Hakeem Jeffries (D)
115,2016,New York,NY,9. Yvette Clarke (D)
115,2016,New York,NY,10. Jerrold Nadler (D)
115,2016,New York,NY,11. Dan Donovan (R)
115,2016,New York,NY,12. Carolyn Maloney (D)
115,2016,New York,NY,13. Adriano Espaillat (D)
115,2016,New York,NY,14. Joseph Crowley (D)
115,2016,New York,NY,15. José E. Serrano (D)
115,2016,New York,NY,16. Eliot Engel (D)
115,2016,New York,NY,17. Nita Lowey (D)
115,2016,New York,NY,18. Sean Patrick Maloney (D)
115,2016,New York,NY,19. John Faso (R)
115,2016,New York,NY,20. Paul Tonko (D)
115,2016,New York,NY,21. Elise Stefanik (R)
115,2016,New York,NY,22. Claudia Tenney (R)
115,2016,New York,NY,23. Tom Reed (R)
115,2016,New York,NY,24. John Katko (R)
115,2016,New York,NY,25. Louise Slaughter (D)
115,2016,New York,NY,26. Brian Higgins (D)
115,2016,New York,NY,27. Chris Collins (R)
115,2016,North Carolina,NC,1. G. K. Butterfield (D)
115,2016,North Carolina,NC,2. George Holding (R)
115,2016,North Carolina,NC,3. Walter B. Jones Jr. (R)
115,2016,North Carolina,NC,4. David Price (D)
115,2016,North Carolina,NC,5. Virginia Foxx (R)
115,2016,North Carolina,NC,6. Mark Walker (R)
115,2016,North Carolina,NC,7. David Rouzer (R)
115,2016,North Carolina,NC,8. Richard Hudson (R)
115,2016,North Carolina,NC,9. Robert Pittenger (R)
115,2016,North Carolina,NC,10. Patrick McHenry (R)
115,2016,North Carolina,NC,11. Mark Meadows (R)
115,2016,North Carolina,NC,12. Alma Adams (D)
115,2016,North Carolina,NC,13. Ted Budd (R)
115,2016,North Dakota,ND,0. Kevin Cramer (R)
115,2016,Ohio,OH,1. Steve Chabot (R)
115,2016,Ohio,OH,2. Brad Wenstrup (R)
115,2016,Ohio,OH,3. Joyce Beatty (D)
115,2016,Ohio,OH,4. Jim Jordan (R)
115,2016,Ohio,OH,5. Bob Latta (R)
115,2016,Ohio,OH,6. Bill Johnson (R)
115,2016,Ohio,OH,7. Bob Gibbs (R)
115,2016,Ohio,OH,8. Warren Davidson (R)
115,2016,Ohio,OH,9. Marcy Kaptur (D)
115,2016,Ohio,OH,10. Mike Turner (R)
115,2016,Ohio,OH,11. Marcia Fudge (D)
115,2016,Ohio,OH,12. Pat Tiberi (R) 
115,2016,Ohio,OH,13. Tim Ryan (D)
115,2016,Ohio,OH,14. David Joyce (R)
115,2016,Ohio,OH,15. Steve Stivers (R)
115,2016,Ohio,OH,16. Jim Renacci (R)
115,2016,Oklahoma,OK,1. Jim Bridenstine (R) 
115,2016,Oklahoma,OK,2. Markwayne Mullin (R)
115,2016,Oklahoma,OK,3. Frank Lucas (R)
115,2016,Oklahoma,OK,4. Tom Cole (R)
115,2016,Oklahoma,OK,5. Steve Russell (R)
115,2016,Oregon,OR,1. Suzanne Bonamici (D)
115,2016,Oregon,OR,2. Greg Walden (R)
115,2016,Oregon,OR,3. Earl Blumenauer (D)
115,2016,Oregon,OR,4. Peter DeFazio (D)
115,2016,Oregon,OR,5. Kurt Schrader (D)
115,2016,Pennsylvania,PA,1. Bob Brady (D)
115,2016,Pennsylvania,PA,2. Dwight Evans (D)
115,2016,Pennsylvania,PA,3. Mike Kelly (R)
115,2016,Pennsylvania,PA,4. Scott Perry (R)
115,2016,Pennsylvania,PA,5. Glenn Thompson (R)
115,2016,Pennsylvania,PA,6. Ryan Costello (R)
115,2016,Pennsylvania,PA,7. Pat Meehan (R) 
115,2016,Pennsylvania,PA,8. Brian Fitzpatrick (R)
115,2016,Pennsylvania,PA,9. Bill Shuster (R)
115,2016,Pennsylvania,PA,10. Tom Marino (R)
115,2016,Pennsylvania,PA,11. Lou Barletta (R)
115,2016,Pennsylvania,PA,12. Keith Rothfus (R)
115,2016,Pennsylvania,PA,13. Brendan Boyle (D)
115,2016,Pennsylvania,PA,14. Michael F. Doyle (D)
115,2016,Pennsylvania,PA,15. Charlie Dent (R) 
115,2016,Pennsylvania,PA,16. Lloyd Smucker (R)
115,2016,Pennsylvania,PA,17. Matt Cartwright (D)
115,2016,Pennsylvania,PA,18. Tim Murphy (R) 
115,2016,Rhode Island,RI,1. David Cicilline (D)
115,2016,Rhode Island,RI,2. James Langevin (D)
115,2016,South Carolina,SC,1. Mark Sanford (R)
115,2016,South Carolina,SC,2. Joe Wilson (R)
115,2016,South Carolina,SC,3. Jeff Duncan (R)
115,2016,South Carolina,SC,4. Trey Gowdy (R)
115,2016,South Carolina,SC,5. Mick Mulvaney (R) 
115,2016,South Carolina,SC,6. Jim Clyburn (D)
115,2016,South Carolina,SC,7. Tom Rice (R)
115,2016,South Dakota,SD,0. Kristi Noem (R)
115,2016,Tennessee,TN,1. Phil Roe (R)
115,2016,Tennessee,TN,2. Jimmy Duncan (R)
115,2016,Tennessee,TN,3. Chuck Fleischmann (R)
115,2016,Tennessee,TN,4. Scott DesJarlais (R)
115,2016,Tennessee,TN,5. Jim Cooper (D)
115,2016,Tennessee,TN,6. Diane Black (R)
115,2016,Tennessee,TN,7. Marsha Blackburn (R)
115,2016,Tennessee,TN,8. David Kustoff (R)
115,2016,Tennessee,TN,9. Steve Cohen (D)
115,2016,Texas,TX,1. Louie Gohmert (R)
115,2016,Texas,TX,2. Ted Poe (R)
115,2016,Texas,TX,3. Sam Johnson (R)
115,2016,Texas,TX,4. John Ratcliffe (R)
115,2016,Texas,TX,5. Jeb Hensarling (R)
115,2016,Texas,TX,6. Joe Barton (R)
115,2016,Texas,TX,7. John Culberson (R)
115,2016,Texas,TX,8. Kevin Brady (R)
115,2016,Texas,TX,9. Al Green (D)
115,2016,Texas,TX,10. Michael McCaul (R)
115,2016,Texas,TX,11. Mike Conaway (R)
115,2016,Texas,TX,12. Kay Granger (R)
115,2016,Texas,TX,13. Mac Thornberry (R)
115,2016,Texas,TX,14. Randy Weber (R)
115,2016,Texas,TX,15. Vicente González (D)
115,2016,Texas,TX,16. Beto O'Rourke (D)
115,2016,Texas,TX,17. Bill Flores (R)
115,2016,Texas,TX,18. Sheila Jackson Lee (D)
115,2016,Texas,TX,19. Jodey Arrington (R)
115,2016,Texas,TX,20. Joaquín Castro (D)
115,2016,Texas,TX,21. Lamar S. Smith (R)
115,2016,Texas,TX,22. Pete Olson (R)
115,2016,Texas,TX,23. Will Hurd (R)
115,2016,Texas,TX,24. Kenny Marchant (R)
115,2016,Texas,TX,25. Roger Williams (R)
115,2016,Texas,TX,26. Michael Burgess (R)
115,2016,Texas,TX,27. Blake Farenthold (R) 
115,2016,Texas,TX,28. Henry Cuellar (D)
115,2016,Texas,TX,29. Gene Green (D)
115,2016,Texas,TX,30. Eddie Bernice Johnson (D)
115,2016,Texas,TX,31. John Carter (R)
115,2016,Texas,TX,32. Pete Sessions (R)
115,2016,Texas,TX,33. Marc Veasey (D)
115,2016,Texas,TX,34. Filemon Vela Jr. (D)
115,2016,Texas,TX,35. Lloyd Doggett (D)
115,2016,Texas,TX,36. Brian Babin (R)
115,2016,Utah,UT,1. Rob Bishop (R)
115,2016,Utah,UT,2. Chris Stewart (R)
115,2016,Utah,UT,3. Jason Chaffetz (R) 
115,2016,Utah,UT,4. Mia Love (R)
115,2016,Vermont,VT,0. Peter Welch (D)
115,2016,Virginia,VA,1. Rob Wittman (R)
115,2016,Virginia,VA,2. Scott Taylor (R)
115,2016,Virginia,VA,3. Bobby Scott (D)
115,2016,Virginia,VA,4. Donald McEachin (D)
115,2016,Virginia,VA,5. Tom Garrett Jr. (R)
115,2016,Virginia,VA,6. Bob Goodlatte (R)
115,2016,Virginia,VA,7. Dave Brat (R)
115,2016,Virginia,VA,8. Don Beyer (D)
115,2016,Virginia,VA,9. Morgan Griffith (R)
115,2016,Virginia,VA,10. Barbara Comstock (R)
115,2016,Virginia,VA,11. Gerry Connolly (D)
115,2016,Washington,WA,1. Suzan DelBene (D)
115,2016,Washington,WA,2. Rick Larsen (D)
115,2016,Washington,WA,3. Jaime Herrera Beutler (R)
115,2016,Washington,WA,4. Dan Newhouse (R)
115,2016,Washington,WA,5. Cathy McMorris Rodgers (R)
115,2016,Washington,WA,6. Derek Kilmer (D)
115,2016,Washington,WA,7. Pramila Jayapal (D)
115,2016,Washington,WA,8. Dave Reichert (R)
115,2016,Washington,WA,9. Adam Smith (D)
115,2016,Washington,WA,10. Dennis Heck (D)
115,2016,West Virginia,WV,1. David McKinley (R)
115,2016,West Virginia,WV,2. Alex Mooney (R)
115,2016,West Virginia,WV,3. Evan Jenkins (R) 
115,2016,Wisconsin,WI,1. Paul Ryan (R)
115,2016,Wisconsin,WI,2. Mark Pocan (D)
115,2016,Wisconsin,WI,3. Ron Kind (D)
115,2016,Wisconsin,WI,4. Gwen Moore (D)
115,2016,Wisconsin,WI,5. Jim Sensenbrenner (R)
115,2016,Wisconsin,WI,6. Glenn Grothman (R)
115,2016,Wisconsin,WI,7. Sean Duffy (R)
115,2016,Wisconsin,WI,8. Mike Gallagher (R)
115,2016,Wyoming,WY,0. Liz Cheney (R)
